epoch,train_loss_XYZ,train_loss_mask,train_loss,val_loss_XYZ,val_loss_mask,val_loss
220,0.07460109521238094,0.23258455930403438,0.30718565492865696,0.07134887903577107,0.22183061854853392,0.2931794981337578
221,0.0744223961560588,0.232255709474705,0.30667810466886664,0.0712536934730226,0.2214270267514704,0.29268071802668166
222,0.07444846466848745,0.2319446577659967,0.3063931242208646,0.07136918571406761,0.2212567073581493,0.2926258958194811
223,0.07448166496131042,0.2319359833773807,0.3064176482012772,0.07121732024404503,0.22128715144146158,0.29250447333386514
224,0.07433377409698073,0.2312098958535372,0.30554367063758736,0.07158009703532081,0.22104447350389486,0.2926245705392157
225,0.07426501081707468,0.2309541570792907,0.30521916610998495,0.07105239153259975,0.22038945098542181,0.2914418403202102
226,0.07383676073354181,0.23030625255685677,0.30414301370264024,0.07119478938062634,0.2202710406003097,0.2914658250358604
227,0.07393068985409598,0.23063026294414515,0.3045609519737579,0.07091663437167452,0.22015242032421023,0.2910690563442433
228,0.07387260047218008,0.2301645681278506,0.3040371687374446,0.07061588311441529,0.21998482951372422,0.29060071152923383
229,0.0739223148903254,0.23039144366616826,0.30431375869390753,0.07086818471858634,0.21935217412172164,0.29022036268647794
230,0.07388617874994703,0.22981723063504814,0.3037034085605119,0.07217566216238129,0.2196834766055982,0.2918591365701681
231,0.07360801526713925,0.22972937259714526,0.30333738745204286,0.07125978525673042,0.21963603794574738,0.2908958270486477
232,0.07336140530921137,0.22942271181157223,0.30278411684595585,0.07061600014787156,0.21937650609157078,0.2899925089867066
233,0.0739080052958868,0.22920189842400363,0.3031099042695459,0.07147408285587586,0.2186952109357952,0.29016929214331255
234,0.07322157115810518,0.22869752022622916,0.30191909152174823,0.07054405808888353,0.21921561091347078,0.2897596662550901
235,0.07348418818413661,0.22848641375517414,0.3019706024889663,0.06994558910352994,0.21850397167480098,0.2884495618772366
236,0.07315644810930559,0.22845265253889124,0.3016090995488858,0.07067674270949181,0.21889745903401953,0.28957419954569996
237,0.07327804001812915,0.22852907746711457,0.3018071156988633,0.07009032542287072,0.21775105753831103,0.2878413813128232
238,0.07303263339355219,0.22798998027831063,0.3010226138092767,0.07056058563050267,0.21748493115107217,0.2880455184299334
239,0.07278146706617701,0.22749205256291133,0.3002735190794328,0.06979417143757716,0.21797450242844302,0.28776867551437874
240,0.0728473054916381,0.22769306048789353,0.30054036584211774,0.07087028198010098,0.21789502517311973,0.2887653038565037
241,0.0725582676239886,0.22723631791108123,0.29979458498541434,0.07002092018767445,0.21792844948867077,0.2879493729730623
242,0.07272792044973427,0.22758903295868044,0.3003169545077257,0.07039209976132992,0.21723478395151177,0.2876268837128417
243,0.07273326378847479,0.22692836708399872,0.299661632658854,0.07001328169420405,0.21713495056713578,0.28714823336024553
244,0.0727658704533343,0.22731874590208503,0.3000846162180055,0.06998502608157892,0.21706806237542875,0.28705308790755485
245,0.0724573100582782,0.22658157732292367,0.29903888834309905,0.07071569726794166,0.2173214953030105,0.28803719312040504
246,0.07246710409519198,0.2264927114916217,0.29895981654871084,0.0704990952635585,0.2170670997340419,0.2875661933492419
247,0.07236970802243457,0.22639852252141965,0.298768230818682,0.07013521022589157,0.21651986667716047,0.2866550796503163
248,0.07223594715260176,0.22616388035058008,0.29839982585421526,0.06943848423637823,0.21631933287181684,0.28575781875655365
